gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNRF2,882.8491350790379,0.3657101759744507,0.26112294009403186,1.4005287158713684,0.16135505048237764,0.2654225480943214
NOD1,255.44774890079793,0.49991630590445507,0.35372461944924255,1.413292370440136,0.15756977638025116,0.2608262743970443
GGCT,111.88002410062371,-0.6481489620516647,0.2114219579661734,-3.0656653087820036,0.002171862810545858,0.011642793451792869
GARS,522.3583257465884,0.2206299464808636,0.14164759762814416,1.5575975178913046,0.11932868745845616,0.21210939711052934
CRHR2,57.454040740073545,-0.1599212655097655,0.530576431460418,-0.301410420869205,0.7631015488851515,0.8369793283932959
AQP1,469.2134910500237,1.592182028882448,0.5151240008284709,3.090871375283914,0.0019957006404738016,0.011008296901759832
ADCYAP1R1,671.3040235402186,0.07111871857705118,0.23136771713777002,0.3073839317639241,0.7585511571632904,0.8336998928395749
NEUROD6,123.11669320511568,-2.2989026552131566,0.6867759474645232,-3.3473837627837297,0.0008157819128467651,0.005754204389154034
PDE1C,5119.527496174521,1.0812672912900074,0.5743563694037269,1.882572125756235,0.059758376853518785,0.12508210362658437
LSM5,225.91685328244458,-0.17260454883739693,0.16306198613065456,-1.0585210749186897,0.2898179478248609,0.4136092463830642
AVL9,2039.2665890985038,0.41927703705624164,0.16069816115466887,2.609096669455325,0.009078159283848596,0.03206740940466668
LINC00997,30.86282111186022,0.6104642171200267,0.2824883718364389,2.161024233144316,0.030693467535108508,0.07638535919930546
KBTBD2,457.5403578074867,0.3712962124102722,0.2079547001997916,1.7854667966319153,0.07418563239453375,0.14735321027562528
FKBP9,265.2242872055086,-0.1904468424946833,0.21518059218352023,-0.8850558526777249,0.37612650836428263,0.5027292531225992
NT5C3A,721.0741246749016,0.18312440371314456,0.0979073340291727,1.8703849464288382,0.06143038088521512,0.12771377950769947
RP9,164.16353853994585,-0.21650839089162158,0.09739286021062755,-2.2230417139756216,0.02621298730343733,0.06841088680669886
