gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARHGAP9,196.3601525044274,0.977265240330561,0.7867169959332825,1.242206848691798,0.21416025343999945,0.5898373900506714
MARS,1173.3782793452688,0.35431258324429415,0.14413204503577579,2.4582498857651562,0.01396159898734877,0.21808719853112998
DDIT3,218.3487003392164,0.04524666915818128,0.35497274038320414,0.12746519383245059,0.8985722197332946,0.9746752310902773
MBD6,422.4003172908235,-0.3698220426952397,0.32345149896185366,-1.1433616597301803,0.25288846411295685,0.6334310256143565
DCTN2,841.8003495149452,0.020772801955712752,0.10039570446865653,0.20690927032837353,0.8360807165062807,0.9567236168979052
KIF5A,733.8808901337045,1.1318825030023538,0.4421316108632139,2.560057854249499,0.010465473930545461,0.19615249245540625
PIP4K2C,380.77029500038157,0.6041764909056733,0.2302852090089688,2.623600940354544,0.008700565950472403,0.1791007118379082
DTX3,786.5185670944132,0.3193094227651511,0.3294821053201255,0.9691252350561176,0.3324827083416684,0.701674266353002
ARHGEF25,196.3554481365324,0.6611191531870604,0.25084656727987004,2.6355519246530026,0.008400057263966748,0.1770919561509113
SLC26A10,57.5719908559732,0.39374166059814736,0.2830749225815689,1.3909450438326607,0.1642420922781722,0.5332482403522656
B4GALNT1,202.0774068608414,1.0777191060771976,0.377303271813158,2.8563736033831373,0.004285105815638299,0.14070338129996354
OS9,921.5490721691363,-0.1574010782185885,0.17553646864676878,-0.8966859105233909,0.3698865409461275,0.7290641071923555
AGAP2,203.4338670830745,1.166148941029106,0.5875774623850838,1.984672686892202,0.047180899517408934,0.333354416521378
TSPAN31,371.30717547929584,-0.193347018252929,0.2136529835501736,-0.904958194545989,0.3654875350739234,0.726816144661192
CDK4,189.01029506517182,-0.3629569096983375,0.1535471916065181,-2.3638134042103176,0.018087920337541696,0.23802774728330536
MARCH9,248.57086218737015,-0.1626336838406646,0.12868044060014477,-1.2638570639187074,0.20628133504606383,0.581386165539132
TSFM,139.8087925555459,0.3520098579572027,0.5630175310797734,0.6252200660290395,0.5318266338684711,0.8348770468535444
AVIL,452.5690649045784,-0.5633163529010332,0.30217896189766075,-1.864181243338218,0.06229625646179831,0.3667024821738574
CTDSP2,1343.8073862591996,-0.05324999088449505,0.17063786387491386,-0.3120643312994704,0.7549916333327138,0.9296360688568692
LRIG3,520.6850104004044,-0.09696534448125482,0.20746944487649502,-0.4673716871367615,0.6402339755432709,0.8834059766338049
SLC16A7,1790.6024333832247,0.8842300148421467,0.6797233907912629,1.3008674216916658,0.19330383910104731,0.5658028986694671
FAM19A2,9939.224601861166,1.2327305401426016,0.683484779745399,1.803596183373387,0.07129463483772172,0.3861547209149306
USP15,5204.777383972219,0.12316044198836924,0.24024061792612306,0.5126545338234294,0.6081929989875325,0.8698771554556689
MON2,6763.402264792138,0.12157025466848956,0.22150783087263076,0.5488305049512839,0.5831217737078327,0.8574231160511424
PPM1H,4892.976101077027,0.545296195081672,0.6853709058260976,0.7956220353771956,0.4262517548878161,0.7701766252096789
DPY19L2,1026.3661158386462,0.2761635910070947,0.4658222846719535,0.5928518237412743,0.5532803217625668,0.8423034385757888
SRGAP1,8251.913613577452,-0.0017643507877026885,0.3787046377706386,-0.004658909904270204,0.9962827411646735,0.9985780029950585
C12orf66,206.58772625403248,-0.1512436171844847,0.13728176402399145,-1.1017021689643591,0.27059117370853003,0.6498449578885936
C12orf56,138.51266941932133,-0.5640585765590198,0.24259391928993398,-2.325114241156598,0.02006585234971441,0.24376427362099137
XPOT,925.6837937178079,0.039357437377054834,0.18718120963888815,0.2102638264438166,0.8334617664879587,0.9562875901147241
TBK1,1492.4206537216774,0.06721798987729824,0.07439341013650312,0.9035476361946734,0.3662353180998392,0.7269090291993143
RASSF3,882.9573959335639,0.05354674688242849,0.4430005649977999,0.1208728636332426,0.9037917362323091,0.9752985296082817
GNS,929.4174707132325,-0.013276349437762711,0.13478067001377653,-0.09850336429107882,0.9215326006354907,0.9793540816076381
TBC1D30,656.2472476715841,0.4538895138026208,0.204817003058846,2.2160734071097297,0.026686475159894897,0.2752426177231401
WIF1,1327.1452977211807,-1.0190585651053432,0.6582502236952774,-1.5481325010184792,0.12159039847597186,0.4731211323822476
LEMD3,1753.3952625625684,0.006512150870384028,0.11023124996644187,0.059077175232672655,0.9528906384082052,0.9860394801522012
MSRB3,1602.1665959136644,-0.03116524000241707,0.2724964301244845,-0.11436935151106331,0.9089450084985952,0.977800351192442
HMGA2,70.09294228498553,-1.4252409168386189,0.24071568529283488,-5.920847721679574,3.2028632547602657e-09,1.5327835916197712e-05
LLPH,186.87127810169542,0.2283210445304736,0.1833060872841734,1.2455726261644273,0.21292133713553796,0.587962123296746
IRAK3,1697.9166497509552,0.35086859012331906,0.6791588374089039,0.5166222845040743,0.6054198564312845,0.8683901154297506
HELB,569.0131073166139,0.453456001930347,0.34497318896603063,1.3144673743761537,0.1886889703836021,0.5595966841143102
GRIP1,13100.861456478544,0.8803332359065866,0.649394007254988,1.3556226667809688,0.17521925609025168,0.5452151841542574
CAND1,1534.8578520614253,0.030508535598800495,0.07926846509776828,0.3848760734949494,0.7003292335610891,0.9092013735742647
DYRK2,311.51648567888265,0.23094936659510792,0.16337671694252698,1.4136002419264664,0.15747931021964845,0.5235108272759236
LINC01479,9.670090970864509,0.21675591214632248,0.29291982568884034,0.7399837536998113,0.45930985229559396,0.7904952708472599
IFNG-AS1,273.82394436873494,0.6319047089313639,0.7415506427661506,0.8521396550533855,0.3941365847154027,0.7480462956640876
MDM1,387.67203213617927,-0.03064448330042911,0.13551110772480485,-0.2261400103278747,0.8210925267546791,0.9528350420346642
RAP1B,2590.1059424040236,-0.05959508374681481,0.2060084590648485,-0.28928464402549187,0.7723635624926832,0.9360430568747732
NUP107,1072.3757091739203,0.12605011697308516,0.2045795144775463,0.6161424192201798,0.5378005275999731,0.8374218277057434
SLC35E3,2274.6001176367045,0.5062582433905435,0.2378077734478552,2.128854898435657,0.033266267242885436,0.29745558083096907
MDM2,1841.5521136460625,0.035530394942315704,0.09520335640141313,0.3732052764243543,0.7089956694048418,0.9127317311283835
CPM,3157.8676018437286,0.25330174178197185,0.31822814586109593,0.7959752934378597,0.4260463958752594,0.7701766252096789
CPSF6,3331.486229299208,0.1244479875974094,0.1866397826825455,0.6667816786364472,0.5049115972222735,0.8212719699604402
YEATS4,208.43637071926855,0.08125946033655419,0.19007814172476933,0.4275055490294977,0.6690111442884144,0.8950453783292767
FRS2,3469.298656580205,-0.28753414285656503,0.1393540306213685,-2.06333567514677,0.03908074681092947,0.3115692179839867
CCT2,608.8249964325984,0.1196377154199105,0.12847279122324168,0.9312299848146146,0.35173461046471344,0.716424934890159
BEST3,267.38894312864136,-0.5366232810789231,0.53312858504393,-1.0065550715775353,0.3141486341819728,0.6890057960511127
RAB3IP,1118.3042334365955,0.5734082311863264,0.48234688951032,1.1887880769138,0.2345230710363887,0.6148735812398526
MYRFL,189.47219103220127,0.7959641276505982,0.5516914222176159,1.4427705336637051,0.14908512238977262,0.5133322847564104
LINC01481,3269.33452148819,0.5955189510514568,2.766358478915301,0.21527179343906355,0.82955541965837,0.9553068842750572
CNOT2,4973.9700796552515,0.12624335678563525,0.1593119010605259,0.7924289142571512,0.42811062550648715,0.7717710008031938
