,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CLASP1,6904.220252134461,0.3432891370814717,0.13873228398109883,2.4744718909712615,0.01334333204567137,0.0916183055166259
NIFK-AS1,884.0262057914308,0.21069673502323255,0.11227338219870389,1.8766401340821537,0.060567432791253845,0.2140788821051546
NIFK,169.7542405504154,-0.22146721145378212,0.12328533283776663,-1.7963792314631195,0.0724342245837047,0.2329806592498982
TSN,464.52590156256264,-0.31625502847985126,0.09842820248922964,-3.2130529714230733,0.0013133206513745073,0.020855262017621504
AC079154.1,21.851565266310395,-0.0858904958575233,0.5086656886376644,-0.1688545104891187,0.8659110806853991,0.9268059588730657
CNTNAP5,6833.502130422048,0.19591884194996947,0.3923554159285366,0.4993402257142642,0.6175397213530738,0.7748524588617125
GYPC,189.8711253026803,-0.000624610602209809,0.3442922411309094,-0.0018141872734573614,0.9985524887781297,0.9993810484424458
BIN1,2969.359155666405,-0.3118723523313536,0.2613622392133957,-1.1932571180518456,0.23276869114383325,0.4457009535570682
ERCC3,646.2382166682349,0.022054026973212734,0.07316197919983371,0.30144109296134053,0.7630781629894217,0.8676874327212577
MAP3K2,2410.962040168467,0.31419473753309174,0.15382785610573482,2.0425087203784953,0.04110109530242912,0.17548591545939798
IWS1,1682.5095172815504,0.3715573931676614,0.19489245945752243,1.9064739302992058,0.05658874487396969,0.2070962056399083
AC010976.2,33.555944235924656,-3.1879115101618933,0.7989293336455975,-3.9902296434843896,6.600935278372877e-05,0.0032608169699375094
MYO7B,18.54321998983596,-0.6928048839888215,0.29210816972726517,-2.3717408678972514,0.017704502692559125,0.10835305368799186
LIMS2,65.12721587383383,-0.3661678718851442,0.2934794771198802,-1.247677948313818,0.21214902003260028,0.42109776686119804
GPR17,122.57170390474488,-0.40050294715582596,0.5676754414804467,-0.70551395725584,0.48049044919771167,0.6722686091529897
WDR33,1892.7995059909074,0.2692694037239694,0.12272688035588095,2.1940540079169892,0.02823152711930688,0.14183378116100234
SFT2D3,69.01718984052,0.1293212367558391,0.13006579324023484,0.9942755395877181,0.3200887407332762,0.5331571661924932
POLR2D,175.63161741426873,-0.12375729931617412,0.10550909953033673,-1.1729538008291933,0.24081433276705888,0.453729061763917
AMMECR1L,231.68609369727182,0.15162453802992873,0.07853904703142973,1.9305624878444432,0.05353718060300623,0.20132427956557863
SAP130,853.0001831829055,0.14152295996381517,0.10154663498880369,1.393674541548513,0.16341590742334855,0.36039644126855813
UGGT1,931.0797173975571,0.16539094415949632,0.09057707541432113,1.8259691362627768,0.06785491097522596,0.22586128044271542
HS6ST1,936.0341217830648,0.01836476090673394,0.1171773369060695,0.15672621849611848,0.8754606230554521,0.931760799456931
RAB6C,21.405561355204274,-0.8405617888828972,0.4304524527183618,-1.9527401541671863,0.05085039308791383,0.195536153944697
CCDC74B,23.182965966507318,-0.26971169701428577,0.27408358513735187,-0.9840490698453348,0.32509138663371073,0.5368365921433348
SMPD4,441.871412568253,-0.5584041237558733,0.19890633886482295,-2.8073721880496008,0.004994749615783156,0.0505552489082835
MZT2B,460.7769887078149,-0.3971553454800731,0.15479516778352126,-2.5656830970039644,0.010297285857769045,0.07873371130763294
CCDC115,136.342098919395,-0.4820909897868943,0.19815690994559573,-2.4328749873988906,0.014979471709105055,0.09797237845349596
