,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MLKL,155.29903077200512,-0.188638866992034,0.22328443734207667,-0.8448366094724064,0.3982020712871984,0.471805564817527
FA2H,1967.5556221754048,-0.8364007676806632,0.5820516627567706,-1.4369871631655844,0.15072164108354455,0.20741063253881192
WDR59,2001.2983733733718,-0.4674455011010048,0.12603439808286343,-3.708872404767426,0.0002081842981563144,0.0010162764018598633
ZNRF1,910.2159411422832,-0.21119545511081858,0.11745323323707739,-1.7981238088569609,0.07215739003215024,0.11042567808472643
LDHD,85.03518858695503,0.16962151517851917,0.23882034283050982,0.7102473481452923,0.47755076397656404,0.5499299672047727
ZFP1,149.51027647633717,-0.1689751885542262,0.0893401736751924,-1.891368480752646,0.05857517302174974,0.09267785902020177
BCAR1,618.5641827011289,0.46670908064739686,0.2257229002213669,2.0676195467526526,0.03867581255427596,0.06512923589369816
CFDP1,1341.178095030116,-0.3842023530975795,0.0941106146258844,-4.08245504106938,4.456243478098493e-05,0.00032592050582110955
CHST6,211.43800569921842,-0.4573685545828445,0.2396780382947463,-1.9082622581397768,0.05635732845424846,0.08970812405661413
TMEM231,21.492289414303183,5.801290189220356,1.2508310809509344,4.637948542827997,3.5188436031104382e-06,4.7913210076594995e-05
GABARAPL2,494.4826594240304,0.4227513314913843,0.15881040534196522,2.6619876108311487,0.0077680737580449995,0.01709259646913094
ADAT1,90.45294010381404,0.6906003952447171,0.20076508273778035,3.439843153137897,0.0005820513958254644,0.002218170590620793
KARS,261.86541001817375,-0.1209617684463503,0.06666467349672311,-1.8144807752234196,0.06960373987328246,0.10722057587546725
TERF2IP,2141.093387671464,0.2677738146381114,0.1530509490336977,1.749573043020823,0.08019201466253946,0.12071754760536621
CNTNAP4,3828.0586958600206,-0.6872388991254786,0.48213633753948193,-1.4254036578796572,0.15404055131225342,0.21139498811923352
MON1B,72.80215640080527,-0.25485507185713047,0.09848075133045267,-2.5878668512790175,0.009657230184735697,0.020495417843675142
SYCE1L,47.72022379381919,0.8681197203581714,0.23942014645486578,3.6259259432114024,0.00028792786907111374,0.0012866526634564062
ADAMTS18,597.4113863799013,-0.610975813098664,0.5741571639149707,-1.0641264300050532,0.28727142924052884,0.35752077960682843
NUDT7,112.70223065455237,-0.5328627212391006,0.16371341953859628,-3.25485059649295,0.0011345203172512335,0.0037185342101210043
VAT1L,411.3796231630104,0.705174808787157,0.2272785471929854,3.1026897060741208,0.0019177059431484482,0.005549155502025318
WWOX,21078.96263039946,-0.6730477788271846,0.1807628467330835,-3.7233745262986186,0.00019657757725576115,0.0009797740541321925
MAF,1392.323760834397,-0.5587205797045441,0.3151364224531972,-1.7729482849210267,0.07623727662823765,0.11571501068761658
LINC01229,54.0748354836614,0.4201494089091857,0.2559964306361284,1.6412315119595677,0.10074936675261757,0.14669010505757837
DYNLRB2,68.69347966150411,-0.4016268093959614,0.22048068882847496,-1.8215963109059896,0.06851626110929217,0.10584954245873571
CDYL2,667.881513593064,0.06662976182451512,0.16109814743673595,0.4135973186822708,0.6791690372491679,0.7346809272621044
CMC2,687.381775950668,0.5859387079176618,0.6297764410083014,0.9303915957534813,0.35216836836541,0.4250571183890047
CENPN,52.414705155721315,0.2954354697294196,0.18949213897910086,1.5590909011903828,0.11897486688224836,0.1695090287679558
ATMIN,303.5858699886157,0.3049521853121123,0.1309886970373838,2.3280801489694936,0.019907848175502882,0.03720164236450722
C16orf46,70.67059775291155,7.304926861815504,1.3716623776283565,5.325601241936759,1.0061965266782332e-07,2.936227525633215e-06
GCSH,140.21311997646973,5.835061955081324,0.8602128109861734,6.783277208336198,1.1747990591015862e-11,2.9317313071442e-09
BCO1,185.3551035483115,0.041097754681442736,0.3209380665556975,0.12805509524782527,0.898105372193938,0.9178913400038877
GAN,1939.3488702949617,-0.6438216662817845,0.22020787195908423,-2.9236995959954144,0.0034589838532834054,0.00896940846824944
CMIP,4427.396200548245,-0.39111510890039614,0.14898395360136207,-2.625216336699635,0.00865939287408582,0.018718048455722544
PLCG2,840.81735799885,-0.44701556845078744,0.29243737189655056,-1.5285856440021584,0.1263671971621895,0.178373201845673
MPHOSPH6,550.5455717025005,-0.18613885566385202,0.09172685027972304,-2.0292733817439226,0.042430452927389006,0.0704287128063106
CDH13,3872.9352980341378,0.9629267301544165,0.3614351413999809,2.6641757257598733,0.007717723508988011,0.016992140259977556
HSBP1,464.78545827787724,0.4767099880150633,0.1410176055132692,3.380499805538159,0.0007235412628627073,0.002613560329092794
