,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM220-AS1,81.09778024778478,9.925806551972522,1.6741341429447094,5.928919491787903,3.0493453825065063e-09,1.678183462600729e-07
PIRT,17.37439317687366,7.708547063252592,1.5573148840676188,4.949896223375392,7.425306387956254e-07,1.9434698853395808e-05
SHISA6,1381.6637798324214,0.02213075564491145,0.24043678966556623,0.09204396579946879,0.9266631081742719,0.9526615404300313
DNAH9,517.2275047916,0.5111399255608536,0.18753439056150384,2.7255796871732705,0.006418867987922833,0.024989626227363077
ZNF18,153.32250961981737,0.10470750998444985,0.14006317800949586,0.7475734270241318,0.4547174979152524,0.5785443936557465
MAP2K4,2640.740995735752,-0.4958021226235297,0.1711530106271802,-2.8968355321749337,0.0037694731247357974,0.017162426551565253
LINC00670,30.190589072158826,1.4358137162195972,0.37850583261449106,3.793372763378197,0.00014861479837992986,0.0015397642031146062
MYOCD,86.0283967284512,1.398504087192816,0.35769332516449165,3.9097852512335503,9.237820999536317e-05,0.0010536502848486104
ARHGAP44,1862.8361832038527,-0.04194001265413895,0.309973118699647,-0.13530209596909384,0.8923730279745667,0.9299594792212456
ELAC2,217.85970475272268,0.42077838395833295,0.1836865259246535,2.2907416961597518,0.021978357522847686,0.060135112813931454
HS3ST3A1,91.79565969038876,0.07323456298565319,0.26785066753468656,0.27341564484310776,0.784533727950207,0.8537628952094205
COX10,414.68180424210146,-0.5497138987425542,0.24847369217041715,-2.212362580282864,0.026941622254375776,0.06977152272496599
AC005224.2,17.43111943420679,7.663543017371381,1.507478419401883,5.083683400530549,3.7018479132267764e-07,1.0846264513369303e-05
PMP22,1072.6624095439122,-0.43007827733984966,0.29625542403744803,-1.4517144411353826,0.14658102221634536,0.24710152755175668
TRIM16,314.72064857492256,-0.43078638414937614,0.17255467015667256,-2.4965211533147134,0.012541818820032762,0.04025954437816682
ADORA2B,243.342430930327,-0.6268001535658513,0.48119317887036067,-1.30259567485415,0.19271283517135818,0.30355050345742063
ZSWIM7,608.5142962173461,0.12160083821895273,0.12127828602995638,1.0026596037885684,0.3160251269276496,0.4416895019902124
TTC19,1889.046936299609,-0.5020296871436407,0.17097445801159225,-2.9362847116591095,0.0033216929866727927,0.01575817249724746
NCOR1,3532.2591205751273,-0.31492320792529277,0.11061019968729452,-2.84714437561464,0.004411335097770037,0.01919676053441566
PIGL,991.2449508386732,-0.2021494135246751,0.18145196533539235,-1.1140657151385822,0.26525099563597265,0.38620288812343506
CENPV,243.4222527905762,0.39004883431701426,0.291267697659378,1.3391420931721567,0.18052441945886666,0.28881512625706157
UBB,895.4269793099672,0.811720973475434,0.3241598783526601,2.5040760059526748,0.012277165693575084,0.039665110769822716
TRPV2,67.24595949662495,0.09513354046735538,0.23442210846282782,0.40582153744445415,0.6848737325743365,0.776786297550219
LRRC75A,247.68017129846234,0.39782510478876254,0.17820448418338053,2.2324079363759575,0.025588013759749974,0.06721613632642852
ZNF287,117.4289042695647,0.06841010054927261,0.1405744781864215,0.4866466618396493,0.626508750000023,0.7304138258155726
ZNF624,131.5429438597978,-0.3368317288757924,0.23082117253469558,-1.4592757032510177,0.1444892399074817,0.24451505418226235
MPRIP,2613.4499952830247,-0.10772713067953166,0.09286450168001116,-1.1600463980384403,0.2460299159848488,0.3652345645092001
MPRIP-AS1,53.951117199736366,0.7229270199152082,0.43266530649077173,1.6708689351098398,0.09474756867577726,0.1774784921720202
PLD6,82.94913715775233,0.01339485901926595,0.2242057600396916,0.0597435989909208,0.9523598467569553,0.9703946794762527
COPS3,220.92813098455372,0.0669700041095528,0.11085811500986878,0.6041055641582126,0.5457734604663118,0.662045345858984
NT5M,251.75770106958123,0.12390679259603851,0.1516574978061093,0.8170172552526915,0.4139185671837192,0.5399294647996712
MED9,312.59065992178654,0.014093571995030287,0.09779741945141289,0.14410985559830816,0.8854137223189312,0.9252384821922036
RASD1,596.1698233466067,0.6670781288816653,0.40706194415064534,1.638763186948258,0.10126258874726914,0.18682915354085067
PEMT,192.04001638452522,0.20740863736052714,0.15142423517834191,1.369718903425524,0.17077466547625553,0.2770757211190811
RAI1,849.5359080204496,-0.47521525720505475,0.15902787946580668,-2.9882512349492343,0.0028057880782108137,0.013999861525438332
SMCR5,305.49609260753846,1.676955768358895,0.34919160578939945,4.802394274535573,1.5677960305383261e-06,3.6838116470798265e-05
SREBF1,809.7353473714243,-0.33421730543334477,0.24018816433319296,-1.3914811596199763,0.1640795688978699,0.26862206540298256
TOM1L2,3135.051699059512,-0.3581941152032292,0.18443980029373613,-1.9420651867589018,0.052129209319996206,0.11295182270922531
DRC3,144.36995148519674,0.9525249691049397,0.2599685927989171,3.664000173442903,0.00024830661563905536,0.0022821258872017455
ATPAF2,371.0150112343536,-0.1013888782447046,0.06790244720174686,-1.493154995481463,0.13539661951670115,0.2329684582601917
GID4,208.69965182969506,0.08319773630141471,0.06724966984161776,1.2371471339168927,0.21603246392758768,0.33169266536633973
DRG2,266.19937406868655,0.44314090192214967,0.18167586687367235,2.4391841885652656,0.014720463151034643,0.045198129751394873
MYO15A,88.38747066909522,0.48182906615526666,0.29188967881103045,1.6507232051435536,0.09879510726003521,0.18314041783833884
ALKBH5,577.5549485120102,-0.24746921362935825,0.11676341205247096,-2.1194071779792707,0.03405607071476299,0.08242756355640624
LLGL1,178.24896956113818,0.06860563171776585,0.22696204414255516,0.30227799532275346,0.7624401514058236,0.8366610122401736
FLII,272.3585228356801,0.039718937211461185,0.18174508442569967,0.21854201634652146,0.827006825058249,0.884380012889921
MIEF2,67.02729868864549,0.07198152825840523,0.11943513456262833,0.6026830255770357,0.546719575861577,0.662804183015367
TOP3A,386.2154689243459,-0.054907602825421745,0.13270942607321234,-0.4137430508902258,0.6790622949104417,0.7722146178923424
SMCR8,121.00891429865668,0.10114072215386798,0.19882405765154484,0.5086945883134788,0.6109663162622025,0.7178006421337768
SHMT1,324.038270804919,-0.6710085370909118,0.22804454686001246,-2.9424450017777337,0.0032563162164681403,0.015531216528860158
ZNF286B,179.98335642199345,0.257507422679556,0.22204300519449907,1.1597186880712222,0.2461633589104688,0.36536981550680053
TRIM16L,186.62713689280713,-0.19867964651739056,0.20878670450798664,-0.951591467404911,0.34130421053452564,0.4676294153044987
TVP23B,205.63070804756507,-0.26780297802061487,0.2251120716399781,-1.1896429012874634,0.23418677630335039,0.35231466585746735
PRPSAP2,606.538284346262,-0.06754336318876512,0.10232747774244433,-0.6600706347787645,0.5092085021116864,0.6289777054403152
SLC5A10,38.14963665502316,1.7809015205282217,0.41020298974892727,4.341512775463332,1.4150504913900127e-05,0.0002332738133528365
GRAPL,61.868209705240616,0.06512703229338357,0.33864223228575047,0.1923181047260183,0.8474930375793803,0.8987847469170538
EPN2,3760.8263915468383,-0.3677856292854684,0.20502444978818327,-1.7938622913776303,0.07283515149751217,0.1453689992795079
